"G0023500","G0085900","H0001900","H0002700","R0000100","R0001900","R0002100","R0002400","R0006500","R0009300","R0009400","R0017300","R0173600","R0214700","R0214800","R0215300","R0215301","R0220200","R0304410","R0305700","R0305800","R0307100","R0312300","R0312710","R0329800","R0329900","R0330000","R0330100","R0330200","R0393510","R0393520","R0402800","R0405210","R0405601","R0405700","R0406010","R0406511","R0406700","R0406701","R0407300","R0481600","R0481700","R0618301","R0645800","R0645801","R0655900","R0780400","R0897300","R0897301","R0988000","R1020700","R1021700","R1145800","R1146100","R1521000","R1521300","R1891700","R1892000","R2258800","R2259100","R2350010","R2446200","R2446500","R2716700","R2716800","R2718700","R2718800","R2718900","R2719000","R2719100","R2719200","R2720800","R2721000","R2721100","R2721200","R2721400","R2721500","R2722501","R2724701","R2743300","R2870110","R2870200","R2870800","R2870900","R2871300","R2871301","R2871400","R2872000","R2872300","R2872700","R2872800","R2877600","R3895400","R3914300"
-4,-4,1,1,3600,11,0,1,12,3,29,12,1,3,1,60,0,21,23,0,0,0,8000,-4,1,1,-4,-4,-4,1,2,-4,4,0,2,28600,1,48,0,2040,601,170,57648,48,0,4,2,39,0,21,-4,18,47,0,53,0,52,0,54,0,27,61,0,1,6,1,1,23,1,5,7,3,7,-4,0,-4,-4,35000,0,0,5,35100,2,2,29,1,2080,67,0,1,3,3,0,-4
-4,-4,1,1,3601,11,0,1,13,2,21,8,5,3,2,-4,-4,16,28,0,0,0,-4,-4,1,1,-4,-4,-4,1,2,-4,6,0,2,46695,1,49,0,-4,506,145,79229,34,0,1,2,52,0,-4,18,17,53,0,48,0,52,0,50,0,29,1,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,147,26921,0,3,27104,2,2,24,0,18,3,0,1,3,1,0,-4
-4,-4,0,0,3602,11,0,1,11,0,-4,12,1,3,1,63,0,23,30,1,0,0,22000,-4,0,-4,-4,-4,-4,0,2,11,1,0,2,22000,1,55,0,2868,600,175,62217,46,0,2,0,51,0,25,-4,16,52,0,51,0,52,0,53,0,30,57,0,0,30,1,13,96,0,-4,-4,3,7,-4,0,-4,-4,34000,0,1,5,34000,2,2,31,1,2496,73,0,1,2,3,0,-4
-4,-4,0,0,3603,11,1,1,11,2,22,12,5,3,2,60,0,20,17,0,0,0,5294,-4,1,1,2,3,-4,1,2,-4,5,0,2,25000,1,51,0,2198,507,128,61383,52,0,5,0,52,0,-4,18,16,54,0,52,0,48,0,48,0,24,42,0,0,3,0,-4,-4,-4,-4,-4,1,7,-4,0,-4,-4,8800,26000,1,3,34800,2,2,28,1,1675,52,0,1,2,1,0,-4
-4,-4,0,0,3604,11,1,1,9,3,22,10,1,3,1,60,0,17,19,0,0,0,-4,-4,1,1,2,3,-4,1,2,-4,6,0,2,26000,1,51,0,1260,600,170,26294,43,0,1,0,51,0,17,-4,18,54,0,47,0,50,0,57,0,25,57,0,0,2,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,19300,10000,0,2,29320,2,2,26,1,-3,78,0,1,1,0,1,-4
-4,-4,1,0,3605,11,0,1,16,3,26,12,5,3,2,63,0,21,13,0,0,0,6926,-4,0,-4,-4,-4,-4,1,2,11,1,0,2,6926,1,48,0,2703,502,110,74851,51,0,2,-4,52,0,-4,21,22,52,0,58,0,46,0,54,0,18,58,0,-4,-4,0,-4,-4,-4,-4,-4,0,-4,-4,0,-4,-4,20000,13000,0,2,34800,2,2,30,1,2425,61,0,1,2,0,2,-4
-4,-4,0,0,3606,11,0,1,12,3,33,11,5,3,2,23,0,19,19,0,0,0,1500,-4,1,-4,2,-4,-4,1,2,-4,2,0,2,15000,1,36,0,790,504,135,57872,14,0,3,2,50,0,-4,18,16,5,0,0,0,36,0,55,0,21,58,0,1,7,1,20,9,0,-4,-4,3,7,-4,0,-4,-4,700,33000,0,5,33700,2,2,27,1,242,69,0,1,2,3,0,17
290,-4,1,0,3607,15,-4,1,12,1,28,10,1,3,1,22,0,23,24,6,0,0,4130,-4,0,-4,-4,-4,-4,1,2,11,1,0,2,4591,1,39,0,1660,510,150,32823,27,0,1,4,54,0,16,-4,16,38,0,53,0,28,0,52,0,27,57,0,2,15,1,3,10,1,10,96,5,1,3,4,5,-4,6000,-4,0,1,8000,2,1,31,1,714,23,0,1,3,0,0,14
-4,-4,0,1,3608,11,0,1,14,2,31,15,1,3,1,22,0,22,20,0,0,0,8800,-4,0,-4,-4,-4,-4,1,2,11,1,0,2,9885,1,34,0,1220,509,160,90060,53,0,5,0,54,0,-4,-4,18,49,0,51,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-4
-4,-4,1,1,3609,11,0,1,14,3,32,12,5,3,2,7,0,19,19,0,0,0,3700,-4,1,1,-4,-4,-4,1,2,-4,4,0,2,26700,1,31,0,952,501,110,50181,52,0,2,0,8,0,-4,18,20,21,0,50,0,36,0,32,0,20,51,0,0,4,1,1,3,0,-4,-4,1,7,-4,0,-4,-4,2000,24000,0,2,26250,2,2,28,0,415,2,0,1,2,0,0,-4
